CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18
20837,Mr. Jacob Mackay,1963,Graduation,Divorced,31513,0,0
20513,Mr. Alexander Payne,1986,Graduation,Divorced,91801,0,1
6614,Miss Ava MacDonald,1984,Graduation,Single,38353,2,1
21290,Mr. Warren Marshall,1994,Graduation,Married,56918,1,0
6551,Mr. Alexander Alsop,1950,PhD,Widow,110610,0,0
15854,Mr. Benjamin Thomson,1959,Graduation,Together,116535,0,0
33560,Mr. Blake Edmunds,1966,Graduation,Married,48526,1,2
26948,Miss Amy Berry,1965,HighSchool,Single,110502,0,1
13958,Mr. Neil Stewart,1966,Graduation,Married,80219,0,1
5753,Mr. Isaac Kerr,1971,Graduation,Single,123078,0,0
24596,Mr. Sean Hamilton,1973,Graduation,Married,61918,1,1
33896,Mr. Joshua Lewis,1956,PhD,Married,82829,0,1
5246,Mr. Dominic Lyman,1991,Graduation,Single,58167,1,0
22457,Mr. Simon Black,1970,Master,Married,92373,0,1
16901,Mr. Isaac King,1990,PhD,Married,62641,1,0
26831,Mr. Brandon Parsons,1976,Graduation,Married,59467,1,1
6032,Mr. Alexander Howard,1992,PhD,married,40601,1,0
6305,Mr. Sam Welch,1965,master,Married,93646,0,1
27242,Mr. Andrew Mitchell,1998,HighSchool,Single,36496,1,0
21806,Mr. Edward Wilkins,1955,PhD,Married,50019,0,1
31355,Mr. Anthony Berry,1985,HighSchool,Single,43128,1,0
23882,Mr. Neil Scott,1985,PhD,Together,66351,1,0
26639,Mr. Liam Howard,1967,Graduation,Divorced,73738,0,1
9830,Mr. Matt Quinn,1982,Master,Together,48692,1,0
17435,Mr. Boris Davies,1973,master,Married,81083,0,1
14069,Miss Jan Lee,1989,HighSchool,Single,52849,1,1
24224,Miss Deirdre Underwood,1986,Graduation,Together,45259,1,0
14714,Mr. Nicholas Hudson,1963,Graduation,Single,107733,0,0
6668,Mrs. Ella Welch,1958,PhD,Widow,109078,0,1
12377,Mr. Jacob McDonald,1990,Graduation,Married,114359,0,0
30806,Miss Yvonne Knox,1955,PhD,Together,101097,0,0
19229,Mr. Dominic Reid,1957,Master,Married,133146,0,0
34352,Mr. Jason Peters,1986,Graduation,Single,94943,0,1
5204,Mr. Thomas Anderson,1994,Basic,Divorced,14089,1,0
10736,Mr. Joe Dowd,1961,HighSchool,Single,99700,0,1
29060,Mr. Liam Graham,1984,PhD,Divorced,81831,0,1
23423,Mr. Alan Mitchell,1974,PhD,Divorced,91917,0,1
10946,Mr. Matt Terry,1959,HighSchool,Married,29617,0,0
25826,Mr. Connor Campbell,1992,Master,Married,137990,0,0
26324,Mr. Stephen Carr,1957,Master,Divorced,76279,0,1
18998,Mr. Boris Rampling,1984,Graduation,Married,24278,1,0
23078,Mr. Simon Parr,1968,Graduation,Married,60015,0,1
11201,Mr. Justin Piper,1985,Graduation,Together,32500,1,0
13124,Mr. Max Lyman,1967,Graduation,Together,85673,1,1
34232,Mr. Austin Henderson,1980,Graduation,Together,37686,0,1
24215,Mr. Luke Marshall,1991,Graduation,Married,45214,1,0
21119,Mr. Jack Ross,1985,PhD,Together,73014,1,1
29120,Mr. Keith Fisher,1977,Graduation,Married,57040,1,1
12902,Mr. Sam Ellison,1982,PhD,Married,72324,1,0
11255,Mr. Austin Springer,1967,PhD,Single,70585,1,1
6452,Miss Madeleine Gray,1984,Master,Together,116830,1,0
9446,Mr. Eric Burgess,1982,PhD,Married,231157.625,1,0
8330,Mr. Max Campbell,1974,Graduation,Married,97400,0,0
31499,Miss Olivia Thomson,1982,Graduation,Single,52300,1,1
22166,Miss Kimberly Piper,1975,PhD,Together,84259,0,1
22769,Mr. Steven Payne,1983,Master,Married,93052,1,1
25358,Mr. Joshua Paterson,1980,Graduation,Married,79053,0,1
6248,Mr. Sean King,1993,Graduation,Together,119830,0,0
30587,Mr. Ryan Mills,1997,Master,Married,92175,0,0
19766,Mr. Phil Morgan,1984,PhD,Single,129165,0,0
6791,Mr. Matt Henderson,1965,PhD,Married,109983,0,0
25454,Mr. Nathan McDonald,1959,Graduation,Married,88402,0,1
21209,Mr. Jonathan Slater,1987,Graduation,Married,112247,1,1
30704,Mr. Joseph Morgan,1958,Master,Divorced,114638,0,1
25034,Mr. Leonard Forsyth,1985,Graduation,Single,38949,1,0
18050,Miss Claire Short,1996,PhD,Together,86321,0,0
19334,Mr. Sebastian Walker,1993,Master,Single,108165,0,0
19370,Mr. Christian Edmunds,1960,PhD,Married,43225,1,1
31694,Mr. Edward Roberts,1975,Graduation,Together,133042,0,0
11855,Mr. Luke Paige,1962,Graduation,Single,92321,0,1
16832,Miss Diana Lyman,1975,Graduation,Single,87042,0,2
33017,Mrs. Jessica Thomson,1992,Graduation,Married,67056,1,0
10292,Miss Fiona Turner,1998,PhD,Together,112373,0,0
8456,Mr. Joseph Gill,1966,Master,Married,109267,0,1
17852,Mr. Stewart Wilkins,1990,Graduation,Married,110592,1,0
7118,Mr. Luke Davidson,1985,HighSchool,Married,27077,2,0
32192,Mr. Julian Hughes,1955,Graduation,Married,136639,0,0
25937,Miss Jane Parsons,1996,HighSchool,Single,36201,1,0
13946,Mr. Dylan Campbell,1964,Graduation,Single,65333,0,1
21263,Miss Fiona Scott,1995,PhD,Single,79671,0,0
7310,Mr. Owen Johnston,1988,Graduation,Single,30739,1,0
15320,Mr. Thomas Hamilton,1967,Graduation,Widow,89377,0,0
34010,Mr. Warren Short,1984,Graduation,Married,56162,1,0
15233,Mr. Sebastian Butler,1980,Graduation,Married,26076,2,0
11756,Mr. Christian Parr,1990,Graduation,Single,43608,1,0
14057,Miss Una Dowd,1978,Graduation,Single,112482,1,1
32942,Mr. William Welch,1955,Graduation,Married,104492,0,0
23624,Miss Anna Slater,2001,Graduation,Single,127069,0,0
24263,Mr. Stephen Walsh,1975,Master,Together,65416,1,1
5321,Mr. Sam Martin,1980,Graduation,Married,86368,0,1
19283,Mr. Jack Slater,1983,Graduation,Married,105599,1,1
26078,Mr. Liam Hamilton,1996,Graduation,Together,119707,0,0
13889,Mrs. Maria Hemmings,1971,Graduation,Married,44678,0,0
14582,Mrs. Ella Ross,1959,PhD,Married,120816,0,0
7589,Miss Felicity Alsop,1979,PhD,Single,114511,0,0
28937,Mr. Boris Baker,1984,Graduation,Married,35560,1,0
31265,Mr. Max Terry,1963,Graduation,Married,64897,1,1
18812,Miss Lillian Simpson,1987,PhD,Together,114425,0,0
16646,Miss Ruth Tucker,2001,HighSchool,Together,119115,0,0
24494,Miss Karen Knox,1979,Graduation,Together,51732,1,1
32045,Mr. Brandon Walsh,1965,PhD,Single,33867,1,1
11711,Mr. Adrian Vaughan,1957,Graduation,Married,27986,0,0
16547,Mr. Charles Wallace,1962,PhD,Single,132668,0,0
28268,Miss Madeleine Peake,1966,Graduation,Single,105697,0,0
30935,Mr. Dan Hamilton,1986,Basic,Single,43296,1,0
6041,Mr. Keith Scott,1969,Master,Divorced,66126,1,1
30941,Mr. Steven Randall,1980,Graduation,Married,126647,0,0
13163,Mr. Nicholas Fisher,1974,Graduation,Married,96682,0,1
7604,Mr. Boris Watson,1994,Graduation,Married,34544,1,0
11465,Mr. Trevor Nolan,2000,Graduation,Married,112828,0,0
15791,Mr. Alan Lambert,1964,PhD,Married,72717,0,1
30527,Mr. Nicholas MacLeod,1967,Master,Married,87071,0,1
20204,Mr. Phil Mathis,1966,Master,Single,72495,0,1
5915,Mr. Harry Stewart,1966,Master,Married,7053.5,0,1
24548,Miss Rose Avery,1962,HighSchool,Single,69465,0,1
18716,Mr. Alexander Bond,1987,PhD,Together,54162,1,0
25940,Mr. Oliver Ogden,1987,Graduation,Married,65148,0,1
32858,Miss Karen Burgess,1971,Graduation,Together,98036,0,1
24068,Mr. Richard Greene,1980,PhD,Married,56839,0,1
21980,Mr. Ryan Taylor,1964,Graduation,Divorced,65108,1,1
30488,Mr. Peter Avery,1974,Graduation,Married,139174,0,1
9395,Mr. Gavin Forsyth,1977,Graduation,Married,112644,0,0
32672,Mr. Julian Rampling,1967,Graduation,Married,55424,1,1
22415,Miss Alexandra Ince,1981,Graduation,Single,38821,0,1
16076,Mr. Brian Kelly,1989,HighSchool,Together,68686,1,1
30506,Mr. Evan Lambert,1968,PhD,Single,71081,1,1
10547,Mr. Thomas Slater,1973,Graduation,Married,3478,0,0
10886,Mr. Keith Davies,1962,Graduation,Married,53712,1,1
18323,Mr. Max Dyer,1970,HighSchool,Divorced,126496,0,0
8891,Miss Chloe MacLeod,1979,Master,Together,47587,0,1
10025,Mr. Joe Hill,1985,Graduation,Divorced,32253,2,0
21866,Mr. James Martin,1971,HighSchool,Together,92492,0,1
32849,Mrs. Sophie Alsop,1982,PhD,Married,122743,0,0
17066,Mr. Dominic Hughes,1983,Master,Together,62852,2,0
23984,Mr. Michael White,1987,Master,Married,111818,0,0
11153,Mr. Adam Wilson,1968,Master,Divorced,49944,0,1
7208,Mr. Warren Vaughan,1969,Graduation,Married,74397,0,1
31496,Miss Samantha McDonald,1982,Graduation,Together,84315,0,0
31211,Mr. Andrew Mills,1969,Graduation,Widow,85864,1,1
17600,Mr. Joseph Parr,1960,Graduation,Together,48955,1,1
13484,Mr. Edward Murray,1961,Graduation,Married,107541,0,0
7826,Miss Audrey Scott,1976,Master,Together,73020,1,0
14282,Mr. Blake Slater,1974,PhD,Divorced,53258,1,1
7448,Mr. Jake Mitchell,2002,HighSchool,Married,14060.7,0,0
10841,Mr. Thomas Hudson,1980,Master,Together,49077,1,0
24200,Mr. Max Short,1962,PhD,Widow,88831,0,1
13358,Mr. Paul Paterson,1985,Graduation,Married,37898,1,0
9008,Mr. Sebastian Carr,1958,PhD,Widow,61938,0,1
7028,Mr. Tim Newman,1975,PhD,Together,56764,1,0
25859,Mr. Nathan Terry,1967,Graduation,Divorced,63271,0,1
14375,Mr. Brian Jones,1976,Graduation,Divorced,103425,0,1
16925,Mr. Steven Piper,1988,Graduation,Married,37338,2,0
5156,Mr. Anthony Clarkson,1959,PhD,Together,65542,1,1
6383,Mr. Benjamin Turner,1978,Graduation,Married,52493,1,0
31622,Mr. Simon Rampling,1963,PhD,Single,77425,0,1
16232,Mr. Thomas MacLeod,1970,Graduation,Married,102475,0,1
33566,Mr. Charles Ince,1974,Graduation,Divorced,84116,0,1
26231,Miss Nicola Jackson,1970,Graduation,Single,100422,0,1
17504,Mr. Joseph Morgan,1995,HighSchool,Married,30103,1,0
34586,Mr. Colin Rees,1988,Graduation,Married,31321,1,0
26534,Mr. Tim Parsons,1970,PhD,Widow,79794,0,1
17816,Mr. Lucas Hart,1957,Graduation,Married,46132,1,1
16442,Mr. Kevin Bond,1972,Graduation,Married,41674,0,1
31376,Mr. Leonard Piper,1976,PhD,Married,58539,1,0
22823,Mr. Dan Baker,1960,PhD,Married,71616,1,1
28448,Mr. Frank Short,1981,HighSchool,Together,37846,1,0
21884,Mr. Andrew Hardacre,1998,Graduation,Single,34330,0,0
24689,Mr. Anthony Scott,1981,Master,Married,84688,1,0
7160,Mr. Ian Abraham,1957,Graduation,Together,109474,0,0
8312,Mr. Carl Piper,1953,PhD,Married,136201,0,0
29735,Miss Olivia Fraser,1959,Master,Together,103122,0,1
21803,Mr. Jason McGrath,1999,HighSchool,Single,122987,0,0
6419,Mr. Charles North,1989,Master,Together,66095,1,0
26174,Mr. Isaac Ross,1984,Graduation,Married,96007,0,1
11273,Mr. Frank Davies,1964,Graduation,Single,45338,0,1
10529,Miss Amy Quinn,1973,Master,Single,82439,0,1
29639,Mr. Gordon Lawrence,1963,PhD,Married,46381,1,1
8048,Mr. Ian Hamilton,1965,Graduation,Married,102529,0,1
14651,Mr. Joseph Gray,1990,Graduation,Married,54038,1,0
11669,Mr. Steven May,1971,Graduation,Together,88731,0,0
34733,Mr. Jack Bell,1973,Master,Married,96047,0,0
22937,Mr. Peter Reid,1996,Graduation,Together,36302,1,0
20126,Mrs. Andrea Mathis,1959,Master,Married,85997,0,0
31568,Miss Dorothy Dyer,1983,Master,Single,40677,0,1
9338,Mr. Lucas Glover,1958,PhD,Married,126334,0,0
25706,Mr. Connor Nash,1978,Master,Single,76593,0,1
26303,Mr. David Roberts,1963,PhD,Together,74358,1,1
15416,Mr. Anthony Burgess,1983,Graduation,Married,85018,0,1
25163,Mr. Joseph Terry,1969,Graduation,Single,49904,1,1
17027,Mr. Jacob Scott,1963,HighSchool,Together,129351,0,1
31364,Mr. Christopher Vaughan,1996,Graduation,Married,97972,0,0
9821,Mr. Phil Wright,1983,Master,Married,46923,0,2
16634,Mr. Evan Hudson,1983,Graduation,Married,119958,0,1
11033,Mr. Oliver Parr,1981,HighSchool,Married,56325,1,0
28229,Miss Rachel MacLeod,1984,Master,Single,61304,1,0
30062,Mr. Evan Avery,1967,Graduation,Married,54460,0,1
23324,Mr. William Marshall,1970,PhD,Married,78139,0,1
14705,Mr. Eric Lewis,1981,Graduation,Married,77010,0,1
18947,Miss Sarah Simpson,1987,HighSchool,Together,78415,0,1
19433,Mr. Steven McGrath,1989,Graduation,Married,63593,2,0
22625,Mr. Jacob Harris,1961,Graduation,Married,110463,0,1
28565,Mr. Jack Parsons,1973,PhD,Widow,97325,0,2
33140,Mr. Liam Lambert,1962,Graduation,Married,43021,0,1
13661,Miss Yvonne Hardacre,1984,Graduation,Together,47603,1,0
14687,Mr. Jason Metcalfe,1978,Graduation,Married,87859,0,0
20573,Miss Carol King,1959,Graduation,Single,68445,0,2
14498,Mr. Adam Burgess,1974,Graduation,Single,53723,1,1
19439,Mr. Cameron Burgess,1969,Master,Divorced,231776.925,0,1
10853,Mr. Simon Hardacre,1969,Graduation,Married,77730,0,1
12953,Mr. Lucas Hemmings,1961,Graduation,Married,106619,1,1
18377,Mr. Sebastian Hill,1991,Graduation,Together,3464.1,1,0
6239,Mr. Tim Peters,1961,PhD,Married,114588,0,1
9998,Mr. Neil Simpson,1973,Graduation,Married,57767,0,1
32999,Mr. David Smith,1967,PhD,Married,49042,1,1
23513,Mr. Alan Mackenzie,1998,HighSchool,Married,27506,1,0
14903,Mr. Brian Tucker,1955,Graduation,Single,93418,0,0
17453,Mr. Stephen Rampling,1971,PhD,Married,76904,0,1
14777,Mr. Tim Underwood,1994,Graduation,Married,64353,1,0
31295,Mr. Jonathan Pullman,1994,PhD,Married,49817,1,0
9200,Mr. Christian Harris,1983,PhD,Married,88724,0,1
6377,Miss Penelope Jones,1985,Graduation,Single,57199,0,1
21695,Mr. Dylan Slater,1979,PhD,Married,90600,0,0
31253,Miss Zoe Clarkson,1976,Graduation,Together,75355,1,1
12890,Mr. Stewart Grant,1988,Graduation,Together,134301,1,1
11264,Mr. William Powell,1988,Graduation,Together,52056,1,0
22217,Mr. Gordon Thomson,1952,Graduation,Widow,30922,0,0
14177,Mr. Colin Buckland,1969,Graduation,Married,96626,0,1
17621,Mr. Victor Duncan,1962,Graduation,Together,102578,0,1
19883,Mr. Alan Buckland,1985,Graduation,Single,43258,1,1
9560,Mr. Luke Kelly,1973,Graduation,Widow,67721,0,1
15179,Mr. Thomas Blake,1986,Master,Married,65465,1,1
25499,Miss Donna Hughes,1964,PhD,Together,89314,0,1
21041,Mr. Anthony Young,1999,HighSchool,Single,29470,1,0
15434,Mr. Austin Bailey,1983,Master,Married,123633,0,0
7655,Mr. Adrian Nolan,1971,Master,Married,97864,1,1
24083,Mr. Benjamin Bond,1980,PhD,Together,32843,1,0
20855,Mr. Colin Hill,1980,PhD,Together,68264,1,0
13367,Mr. Stephen Short,1996,Graduation,Together,35836,1,0
21188,Mr. Charles Payne,1957,Graduation,divorced,120170,0,0
14804,Mr. Robert Hill,1982,Graduation,Married,57054,1,1
31766,Mr. Phil Smith,1991,Graduation,Married,74404,1,0
32189,Mr. Austin Underwood,1986,Graduation,Married,48293,1,0
5741,Mr. Christian Ince,1989,Basic,Together,19753,1,1
5333,Mr. Warren Wallace,1964,graduation,Together,87889,0,1
32183,Mr. Nicholas Jones,1971,Graduation,Married,117254,0,0
10985,Mr. Neil Abraham,1964,Graduation,Married,91555,0,0
28625,Mr. Frank Piper,1969,Basic,Married,30685,2,1
28394,Mr. Victor Blake,1975,PhD,Together,94606,1,1
27416,Mr. Oliver Knox,1978,PhD,Together,43909,1,0
22157,Mr. Ian Rees,1960,Graduation,Single,53014,0,0
8021,Mr. Jack Hunter,1975,highschool,Married,111959,0,0
32981,Mr. Adam McDonald,1969,Graduation,Together,90432,0,1
24872,Mr. Stephen Wallace,1965,Graduation,Together,69680,1,1
29297,Mr. Christian Wilson,1987,Graduation,Married,39081,1,0
8519,Mr. John Hunter,1997,Graduation,Divorced,104846,0,0
5876,Mrs. Kimberly Piper,1978,Graduation,Married,32903,1,0
23021,Mr. Tim Sanderson,1987,HighSchool,married,102845,0,1
20843,Mr. Tim Payne,1978,Graduation,Together,73269,0,0
17897,Miss Gabrielle Rutherford,1981,Basic,Together,19264,1,0
33416,Mr. Gordon Gill,1984,Graduation,Widow,112382,0,1
29471,Mr. Stewart Robertson,1981,PhD,Together,79268,0,1
12470,Mr. Stephen Tucker,1972,Graduation,Single,96574,0,1
20759,Miss Emily Paige,1990,Graduation,Single,66473,1,0
34322,Mr. Christian Abraham,1979,Graduation,Married,54452,1,0
27170,Mr. Keith Gray,1983,HighSchool,Married,31529,1,0
12860,Mr. Dylan Jackson,1970,PhD,Married,79029,0,1
23405,Miss Rebecca Kerr,1978,Master,Together,105471,0,0
33779,Mr. Benjamin Dickens,1983,Basic,Single,25662,1,0
16982,Mr. Stewart Lee,1979,Graduation,married,84044,1,0
22145,Mr. Tim Turner,1950,PhD,Together,111164,0,0
16976,Mr. Phil Clark,1985,Master,Married,55996,1,1
32762,Mr. Austin Henderson,1952,Graduation,Widow,236158.525,0,0
28505,Mr. Jacob Ellison,1960,Master,Divorced,80271,0,1
28139,Mr. Adam Duncan,1963,Master,Together,95429,1,1
18803,Mr. Owen Lewis,1982,PhD,Married,95024,0,1
8435,Mr. Dylan Turner,1986,Graduation,Married,97082,0,1
6323,Mr. Dan Howard,1983,PhD,Married,141232,0,0
15149,Mr. David MacDonald,1956,Master,Together,35183,0,0
29891,Miss Gabrielle Piper,1974,Graduation,Single,84229,0,1
13967,Miss Bernadette Peake,1994,HighSchool,Together,31670,1,0
32240,Mr. Isaac Parsons,1984,HighSchool,Married,91268,0,1
19259,Miss Lillian Buckland,1973,HighSchool,Single,90362,0,1
31604,Mr. Carl Bell,1967,Master,Single,133719,0,0
12323,Miss Katherine Ince,1958,Master,Single,98394,0,1
31136,Mr. William Graham,1969,Master,Married,48029,1,1
11042,Mr. Isaac Brown,1972,Graduation,Divorced,112998,0,2
8384,Miss Penelope May,1961,Master,Single,111810,0,1
32570,Mr. Trevor Johnston,1983,PhD,Together,38091,1,0
18332,Mrs. Karen Rees,1984,PhD,Married,70513,0,1
26921,Miss Theresa Young,1957,PhD,Together,90812,0,0
27410,Mr. Kevin Scott,1983,Graduation,Single,120997,0,1
8876,Mr. Isaac Payne,1994,PhD,Together,89415,0,0
18212,Mr. Anthony Duncan,1981,Graduation,Married,130602,0,0
33530,Miss Sally Blake,1987,Graduation,Single,81209,1,0
24602,Mr. Gordon Reid,1976,PhD,Together,49110,1,0
23588,Miss Faith Bower,1966,Graduation,Together,87298,0,0
24038,Miss Ruth Hill,1981,Graduation,Single,99316,0,1
17930,Mr. Sean Lewis,1969,HighSchool,Married,98585,0,1
22313,Mr. Boris Langdon,1962,HighSchool,Married,29277,0,0
18008,Mr. Sam Mitchell,1961,HighSchool,Married,80330,1,1
34115,Mr. Tim Walsh,1968,Basic,Married,34045,0,0
26696,Mr. Charles Pullman,1960,Graduation,Divorced,5171.2,0,0
23969,Mr. Isaac Springer,1978,Graduation,Divorced,76548,0,1
28844,Mr. Neil Dowd,1981,Graduation,Married,93031,0,1
13805,Mr. Neil Hunter,1989,Master,Married,90791,2,0
15014,Mr. Simon Davies,1979,Graduation,Married,49358,1,0
17573,Mr. Dominic Hemmings,1967,Graduation,Married,229161.925,1,1
21581,Mr. Paul Morrison,1989,HighSchool,Together,42676,1,0
19781,Mr. Boris Tucker,1999,Basic,Together,43126,0,0
30395,Miss Carolyn Langdon,1981,Master,Together,45897,0,0
34814,Miss Olivia Wright,1988,Graduation,Together,42080,1,0
30194,Mr. Oliver Alsop,1979,Graduation,Together,71572,1,1
27146,Mr. Nathan Davidson,1978,PhD,Married,129755,0,1
19727,Miss Kylie Clark,1973,Graduation,Single,28429,0,0
27527,Miss Faith Cornish,1977,HighSchool,Together,106841,0,0
31223,Miss Wendy Duncan,1968,Graduation,Together,80910,0,1
10373,Miss Dorothy Clarkson,1998,Graduation,Together,107355,0,0
7739,Mrs. Deirdre Dyer,1987,PhD,Married,108886,0,0
32303,Mr. Nathan Mills,1996,HighSchool,Single,116878,0,0
26855,Mr. Alexander Wallace,1957,Master,Married,101382,0,1
20600,Mr. Lucas Campbell,1955,Graduation,Married,103311,0,0
29075,Mr. Joseph Fraser,1983,Graduation,Divorced,95488,0,1
17465,Miss Fiona Gibson,1986,Graduation,Together,108022,1,1
22562,Mrs. Jessica Edmunds,1993,HighSchool,Married,66477,2,0
16910,Mr. Oliver Howard,1968,Graduation,Divorced,78986,0,1
19211,Miss Wendy Harris,1966,Graduation,Single,106037,0,0
28817,Miss Zoe Short,1983,Graduation,Together,89614,0,1
19421,Miss Vanessa Murray,1980,HighSchool,Single,30957,1,1
32021,Mr. Boris Cornish,1977,Graduation,Married,82959,0,1
6320,Mr. Kevin Lambert,1969,Master,Married,151072,0,0
34199,Miss Amy Turner,1979,Graduation,Single,83075,2,0
7286,Miss Rebecca Arnold,1964,PhD,Single,90202,0,1
18365,Mr. Sean Gibson,1973,Graduation,Divorced,68599,1,2
7295,Mr. Boris Mackenzie,1969,PhD,Married,35074,1,1
17381,Mr. Kevin May,1961,Graduation,Married,79807,1,1
9473,Miss Pippa Powell,1972,Graduation,Together,89560,0,1
28187,Mr. Thomas Harris,1980,PhD,Together,100411,0,0
33533,Mr. Sebastian Baker,1967,Graduation,Divorced,74989,0,1
25931,Mr. Thomas Jones,1969,PhD,Married,70832,0,1
17375,Mr. Joshua Buckland,1964,Graduation,Married,118563,0,0
16661,Mr. Connor MacDonald,1978,Graduation,Divorced,90469,0,1
16682,Mr. Jason Davies,1991,PhD,Together,227807.325,1,0
31682,Mr. James Bell,1961,PhD,Together,123791,1,1
34166,Miss Karen Pullman,1990,Graduation,Single,20599,1,0
9197,Mr. Brian Martin,1974,PhD,Married,63984,1,0
34211,Mr. Boris Harris,1982,Graduation,Married,89894,0,1
28265,Mr. Robert Ince,1989,PhD,Together,94441,0,0
7433,Mr. Boris Dowd,1989,Graduation,Married,37666,1,0
16466,Mr. Victor Fisher,1959,PhD,Married,66700,0,1
29174,Mr. Isaac Clark,1975,Master,Single,129176,0,1
20414,Mr. Paul Simpson,1979,Graduation,Married,96429,0,1
33287,Mr. Richard Bell,1956,Master,Widow,104450,1,2
13823,Miss Jennifer Allan,1991,Basic,Single,11000,0,0
5699,Mr. Christian Arnold,1982,Graduation,Single,109455,0,1
32801,Miss Ella Welch,1986,Graduation,Together,3265.8,1,0
30377,Mr. Matt Poole,1994,Graduation,married,47523,1,0
22568,Mr. Steven Reid,1976,PhD,Single,94401,0,1
26714,Mr. Alexander Carr,1966,HighSchool,Married,53862,1,1
6887,Mr. Simon Dowd,1967,Graduation,Married,47880,1,1
18590,Mr. Sam Paterson,1974,Master,Together,123834,2,1
17480,Mr. Lucas Wallace,1953,Master,Married,140868,0,0
11324,Mr. Austin MacDonald,1957,HighSchool,Married,120557,0,0
27635,Mr. Victor Jackson,1970,Graduation,Married,51075,0,0
7481,Miss Claire Sutherland,1960,Master,Together,61848,1,1
11579,Mr. Justin Knox,1975,Master,Together,85334,0,1
11384,Mr. Benjamin McGrath,1969,Graduation,Married,47992,0,1
28805,Mr. Luke Berry,1975,Master,Married,57879,2,1
29681,Mr. Dylan Jones,1969,Graduation,Together,84484,0,1
24518,Mr. Gordon Robertson,1959,Graduation,Single,73285,0,1
7316,Mr. Christian Grant,1987,Graduation,Married,32038,1,0
33302,Mr. Sam Terry,1960,Master,married,114762,1,1
14438,Mr. Kevin Robertson,1972,Graduation,Married,71870,1,1
9950,Mr. Jake Peake,1961,Graduation,Together,32249,0,0
27848,Mr. Warren Payne,1982,Graduation,Married,84521,0,1
26516,Miss Ava Ogden,1979,Graduation,Single,49113,2,0
11426,Mr. Anthony Harris,1978,Graduation,married,56599,1,0
26126,Mr. Gavin Coleman,1971,Master,Married,104523,0,0
12188,Mr. Matt Buckland,1966,Master,Single,75464,1,1
18470,Mr. Ian Rutherford,1988,Graduation,Married,37194,1,0
18524,Mr. Stephen Hodges,1987,Graduation,Married,109172,0,1
26024,Mr. John Forsyth,1965,Graduation,Divorced,84672,0,1
24026,Mr. Harry Bailey,1972,Graduation,Together,16915,1,1
5597,Mr. Keith Gray,1980,PhD,Together,94862,0,0
31310,Mr. Matt Henderson,1988,Master,Married,39015,1,0
6725,Mr. Gordon Murray,1987,Graduation,Single,59055,0,1
24737,Miss Audrey McGrath,1986,Basic,Together,11000,1,0
33830,Miss Joanne Alsop,1997,Graduation,Single,106517,0,0
14672,Mr. Dominic Butler,1970,Graduation,Widow,87159,1,1
30497,Miss Sally Lewis,1975,PhD,Together,63307,0,1
26114,Mr. Keith Oliver,1963,Graduation,Together,78989,0,1
5696,Mr. Peter Marshall,1982,HighSchool,Together,40508,1,0
28532,Miss Yvonne Short,1982,Graduation,Single,57291,1,0
33659,Miss Chloe Gray,1984,Master,Together,39708,1,0
16052,Miss Megan Blake,1970,Graduation,Single,121551,0,1
15155,Mr. Thomas James,1980,Master,Single,68171,1,0
25430,Mr. Joshua Butler,1987,Graduation,Married,58101,1,0
15266,Mr. Christian Piper,1987,HighSchool,Together,31090,1,0
21650,Mr. Boris Tucker,1988,HighSchool,Divorced,127599,0,0
18503,Mr. Steven Hemmings,1978,HighSchool,Married,26674,0,0
8759,Miss Joan Scott,1957,PhD,Single,105443,0,1
28919,Mrs. Michelle Dowd,1982,Master,Married,37284,1,1
32897,Mr. Jacob Welch,1949,PhD,Widow,98649,0,0
16229,Mr. Steven Anderson,1959,Master,Married,95841,0,0
10595,Mr. Julian Fisher,1989,HighSchool,Married,55430,2,1
7862,Mr. Andrew Thomson,1969,Graduation,Single,27762,0,0
6053,Miss Donna Hudson,1962,Graduation,Together,87893,0,1
21887,Mr. Trevor Howard,1979,PhD,Together,52747,1,0
24074,Mr. Gordon Jackson,1980,Master,Single,116943,0,0
32972,Mr. Nathan Baker,1958,Graduation,Together,94003,0,0
20420,Mr. Dominic Mackay,1982,Graduation,Together,84571,0,1
10973,Mr. Leonard Hart,1978,PhD,Married,101736,0,1
20480,Mr. Carl Roberts,1976,PhD,Single,90995,0,1
32840,Mr. John Clarkson,1962,HighSchool,Married,83952,0,1
16934,Mrs. Penelope Walker,1981,Graduation,Married,100437,0,0
9734,Mr. David Lyman,1997,Basic,Married,25678,1,0
26144,Mr. Jonathan Tucker,1981,PhD,Single,92902,0,1
8687,Mr. Neil Mitchell,1990,Graduation,Married,42119,1,0
32915,Mr. Evan McLean,1958,PhD,Divorced,58572,0,1
7658,Mr. Nicholas Mathis,1980,Graduation,Single,91175,1,1
5723,Mr. Alexander Lyman,1979,Master,Married,27611,1,0
31439,Mr. James MacLeod,1985,Graduation,Married,91363,0,1
34214,Miss Abigail McGrath,1983,Graduation,Together,48152,1,1
7637,Mr. Ryan Gray,1980,Master,Married,101121,1,0
32816,Miss Pippa Mackay,1988,Graduation,Single,76563,1,1
8504,Mr. Dylan Mathis,1970,PhD,Together,73020,0,1
10568,Mr. Gordon Ince,1988,HighSchool,Married,79052,0,1
31640,Mr. Harry Lawrence,1974,Graduation,Divorced,49589,0,0
